day,date,datetime,month,month_name,original_cost,optimized_cost,savings,savings_pct,solar_to_battery,grid_to_battery,battery_to_home,initial_soc,final_soc,min_price,max_price,price_spread,daily_cycles,total_cycles,capacity_factor,effective_capacity,solar_actual_total,solar_estimated_total,solar_estimation_error,solar_estimation_error_pct,solar_estimation_rmse
15,2024-01-15,2024-01-15 13:00:00,1,January,315.14809483937506,259.60530835972605,55.54278647964901,17.62434467768498,0.0,21.8357010887,31.500479733662935,13.794747606820854,1.380263921440653,1.67407454375,4.5851152312500005,2.911040687500001,2.279340067558823,27.403487091395178,0.9987437926488082,13.802639214406529,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0015936381457791918
16,2024-01-16,2024-01-16 13:00:00,1,January,247.21628633062502,217.80295975741072,29.413326573214306,11.897811026041046,0.0,14.159069490924063,19.70990985127873,8.676263933282755,1.3801064219987929,1.5407191562500002,3.10228176875,1.5615626125,1.4261873987900673,28.829674490185244,0.9986298256454302,13.801064190419845,0.0,0.0,0.0,0.0,0.0
17,2024-01-17,2024-01-17 13:00:00,1,January,242.7962050603125,205.3244186891105,37.471786371202,15.433431655941126,0.0,21.361847398207274,31.07907078176283,13.801064190419845,1.380007869492728,1.5407191562500002,2.627990875,1.0872717187499998,2.2488473792881933,31.078521869473438,0.9985585162754907,13.800078694927283,0.0,0.0,0.0,0.0,0.0
18,2024-01-18,2024-01-18 13:00:00,1,January,229.38396902450003,220.47192016777737,8.912048856722663,3.885209979852945,0.0,31.591193697104607,29.059999934823118,1.957692077492728,1.3798524741388194,1.577761,2.3176032500000003,0.7398422500000004,2.102749633489372,33.18127150296281,0.9984460739065263,13.798524741388194,0.0,0.0,0.0,0.0,0.0
19,2024-01-19,2024-01-19 13:00:00,1,January,331.1957396325,306.6570870912877,24.538652541212343,7.409108754973967,0.0,16.229827867039443,23.426496299999997,10.620840530861878,1.3797072150756655,1.5342325,2.3176032500000003,0.7833707500000002,1.6951155065123007,34.87638700947511,0.9983409364248519,13.797071741391454,0.0,0.0,0.0,0.0,0.0
20,2024-01-20,2024-01-20 13:00:00,1,January,269.033328295,241.99755131916592,27.035776975834068,10.049229642726214,0.0,13.069800394651377,23.592102470919983,13.797071741391454,1.379590041657645,1.0733425,2.1232897500000005,1.0499472500000004,1.707098586897249,36.583485596372356,0.9982561806495263,13.795900416576453,0.0,0.0,0.0,0.0,0.0
21,2024-01-21,2024-01-21 13:00:00,1,January,95.93513880131252,74.69098837020317,21.244150431109347,22.14428487470818,0.0,13.068682874008017,23.590093208659603,13.795900416576453,1.3794720851371174,0.75653335,1.53807325,0.7815399000000001,1.7069531988899858,38.29043879526234,0.9981708257201813,13.794720811452907,0.0,0.0,0.0,0.0,0.0
22,2024-01-22,2024-01-22 13:00:00,1,January,89.050819946,73.29430684961467,15.756513096385333,17.69384392635577,4.854023896278274e-08,13.0675654,17.71807614673498,7.615773443031855,1.379354148897736,0.7441462375,1.656019525,0.9118732875000001,1.2820605026581027,39.572499297920444,0.9980854780602368,13.793541306792473,1.21,0.0,-1.21,-100.0,0.11108555261599053
23,2024-01-23,2024-01-23 13:00:00,1,January,103.69148410268751,79.88306332106217,23.808420781625344,22.96082555636627,-7.721050247437797e-12,21.90889607124908,31.566340682464585,13.793541306792473,1.3792655402985137,0.93843653125,1.656019525,0.71758299375,2.284105693376598,41.85660499129704,0.998021375035104,13.792655402985138,0.08,0.37666666666666665,0.29666666666666663,370.8333333333333,0.03870523528019482
24,2024-01-24,2024-01-24 13:00:00,1,January,132.1817428871875,106.05767426996148,26.12406861722603,19.76374955164724,0.0,16.109053574313116,25.99134949523812,13.434822071143032,1.3791077085951011,1.23205375625,2.4208406250000003,1.1887868687500003,1.8807054627523965,43.737310454049435,0.9979071697504351,13.791077085951015,0.0,0.4033333333333333,0.4033333333333333,0.0,0.03702851753866351
25,2024-01-25,2024-01-25 13:00:00,1,January,130.731247122125,105.29529106469697,25.435956057428044,19.456676668636515,0.0,7.2590397,17.99982768339822,13.430077072003648,1.378977751847625,0.9583852450000001,2.4208406250000003,1.4624553800000002,1.3024477339651388,45.039758188014574,0.9978131344772976,13.789777518476253,0.0,0.4033333333333333,0.4033333333333333,0.0,0.03702851753866351
26,2024-01-26,2024-01-26 13:00:00,1,January,97.27980112118749,94.2242659183143,3.0555352028731875,3.1409759967197277,0.0,0.0,2.041368843681496,3.5276970618476247,1.3788877527092078,0.68514150375,1.49680701375,0.81166551,0.14771120431848742,45.187469392333064,0.9977480120905993,13.788877527092081,0.0,0.05333333333333334,0.05333333333333334,0.0,0.005634361698190111
27,2024-01-27,2024-01-27 13:00:00,1,January,125.19660520235003,123.16293825916385,2.0336669431861765,1.624378664181226,0.0,13.0630504,11.789412682502007,1.3788877527092078,1.3788775458649898,0.6790568425000002,0.97748825125,0.29843140874999985,0.8530689350580324,46.0405383273911,0.9977406265303833,13.788775458649898,0.0,0.0,0.0,0.0,0.0
28,2024-01-28,2024-01-28 13:00:00,1,January,117.30532376045,100.13356288264468,17.171760877805312,14.638517952409288,0.0,13.062491988646254,11.788955019463486,1.3788775458649898,1.3788185988015769,0.6597324550000001,2.4376875174999997,1.7779550624999996,0.8530358190639281,46.89357414645502,0.9976979730836304,13.788185988015773,0.43,0.0,-0.43,-100.0,0.06938505396903366
29,2024-01-29,2024-01-29 13:00:00,1,January,109.77617894588751,81.10827860980937,28.667900336078134,26.114864455438497,0.9200000000072852,13.061933562326871,23.58336672537,13.788185988015773,2.2464263192121665,0.9446920862500001,2.4376875174999997,1.4929954312499996,1.7064664779573082,48.60004062441233,0.9976553212926772,13.787596540264799,1.33,0.006666666666666667,-1.3233333333333335,-99.49874686716792,0.11489263449115204
30,2024-01-30,2024-01-30 13:00:00,1,January,80.630373301325,72.90429593622251,7.726077365102483,9.582093011313791,0.16999999999999998,8.19944598,10.699520349868346,4.690321056054272,1.378641737192853,0.6558435325000002,1.6709544025,1.01511087,0.7742055245924997,49.37424614900483,0.9975699979687794,13.786417371928533,0.16999999999999998,0.8099999999999999,0.6399999999999999,376.4705882352941,0.05823324747179322
31,2024-01-31,2024-01-31 13:00:00,1,January,64.22359301180002,59.753074994688426,4.470518017111594,6.960865637477196,0.4666667085916216,13.0603096,12.208146892721663,1.378641737192853,1.3785882906478797,0.649576875,1.2592797025000002,0.6097028275000002,0.8833680819624937,50.25761423096733,0.9975312876925497,13.785882395911038,2.42,0.4971264367816092,-1.9228735632183906,-79.4575852569583,0.25134148135307677
32,2024-02-01,2024-02-01 13:00:00,2,February,94.67799552645,75.33471334106397,19.34328218538603,20.43059961063723,0.41000000000000003,13.059731357589225,23.943419987425948,13.785882395911038,1.3785271988566399,0.670915,1.5278464,0.8569314,1.7325195359931944,51.99013376696052,0.9974871192884517,13.785271988566402,0.41000000000000003,1.6476234567901233,1.2376234567901232,301.85937970490806,0.11107018952986054
33,2024-02-02,2024-02-02 13:00:00,2,February,69.64959586100001,68.01016900558616,1.639426855413845,2.3538210597598526,3.3576151114134087,9.7202678,10.09882664,1.8220088306716629,3.6156537649354497,0.6561257500000001,1.00881415,0.3526884,0.730739988422576,52.720873755383096,0.9974004933116519,13.78407481756703,7.8,1.0026190476190475,-6.797380952380952,-87.14590964590965,0.6016786622721674
34,2024-02-03,2024-02-03 13:00:00,2,February,61.824289449,45.235297828729024,16.588991620270974,26.832482456519845,2.94751058967823,5.5512465,19.4555601677,13.78407481756703,1.3783570341297668,0.6835915,1.2044548000000002,0.5208633000000001,1.4077829354341533,54.12865669081725,0.9973639563122308,13.783569876235031,6.3,2.9475105485232067,-3.352489451476793,-53.21411827740942,0.3888347513603003
35,2024-02-04,2024-02-04 13:00:00,2,February,206.179909292,176.66222941083606,29.51767988116393,14.316467585287295,4.51833336054519,18.422700429916897,32.48932765398378,13.783569876235031,1.3782597098226645,0.7559453250000001,1.6628796500000003,0.9069343250000002,2.350892015483631,56.47954870630088,0.9972935671654591,13.782597098226645,8.26,4.535,-3.7249999999999996,-45.096852300242126,0.6016637760674203
36,2024-02-05,2024-02-05 13:00:00,2,February,386.7967213873125,365.26067264805056,21.536048739261958,5.567795058349833,0.4193426669655798,13.05565828279953,23.945463200453148,13.782597098226645,1.3780972631843944,1.428433075,1.7435725000000002,0.31513942500000014,1.7326673806406039,58.21221608694149,0.997176022564685,13.780972631843946,2.69,6.542455003599712,3.852455003599712,143.21394065426438,0.580553107159346
37,2024-02-06,2024-02-06 13:00:00,2,February,410.0772973253126,401.3851976528157,8.692099672496909,2.1196246973900394,0.02,13.054524,11.799871651176776,1.3780972634228927,1.3779775358683921,1.39869015625,2.6044249375,1.20573478125,0.8538257345279867,59.066041821469476,0.9970893891956529,13.779775358683924,0.02,4.506666666666667,4.486666666666667,22433.333333333336,0.41278996542497925
38,2024-02-07,2024-02-07 13:00:00,2,February,454.46873740581253,424.4690592548007,29.999678151011835,6.601043302176356,0.6900000000000001,22.50966916446869,28.65219868032333,9.498441967447338,1.377918536510136,1.6145344875000003,2.6044249375,0.9898904499999999,2.073241583236131,61.13928340470561,0.9970466979089265,13.779185365101364,0.6900000000000001,2.753333333333333,2.063333333333333,299.03381642512073,0.2781817380150598
39,2024-02-08,2024-02-08 13:00:00,2,February,413.66802808525,402.3642343189676,11.30379376628241,2.7325761235656554,0.06,11.9259412,15.907239736943728,6.735594016510135,1.3777752755167345,1.5471886375000001,2.17171983125,0.6245311937499998,1.1510303717035983,62.29031377640921,0.9969430358297647,13.777752755167349,0.06,3.8366666666666664,3.7766666666666664,6294.444444444444,0.482175295792947
40,2024-02-09,2024-02-09 13:00:00,2,February,411.59389962018747,390.4566884023217,21.137211217865797,5.135452988338965,0.08,12.8118544,22.42521108838875,12.735919415516733,1.3776957393180498,1.467372025,1.900581625,0.4332096000000001,1.62266360986894,63.91297738627814,0.9968854843111795,13.776957393180501,0.08,0.24085714285714285,0.16085714285714287,201.07142857142856,0.03072374373176823
41,2024-02-10,2024-02-10 13:00:00,2,February,411.67202814262504,385.52568093357615,26.146347209048884,6.351256685331655,0.28666669600587336,13.210468981167738,23.788321456790598,13.595643095516731,1.3775836132626083,1.300405825,1.900581625,0.6001758000000001,1.7212967769023588,65.6342741631805,0.9968043511306861,13.775836132626083,2.23,0.25805555555555554,-1.9719444444444445,-88.42800199302442,0.3324763620246027
42,2024-02-11,2024-02-11 13:00:00,2,February,374.8413269399375,346.46757985505184,28.37374708488568,7.569535439573377,0.03,25.329330600000002,34.66524875442222,13.775836132626083,1.377464671655324,1.48189695625,2.1027592,0.62086224375,2.5083392731130405,68.14261343629354,0.996718286291841,13.774646716553242,0.03,0.8286666666666667,0.7986666666666666,2662.222222222222,0.11937902822921781
43,2024-02-12,2024-02-12 13:00:00,2,February,360.757966037625,345.04568472438416,15.712281313240851,4.35535256111355,0.0,33.72342206231997,34.631876037675354,5.794646741655325,1.3772913454115518,1.3168842875,2.046089725,0.7292054374999999,2.505924460034396,70.64853789632794,0.9965928693281854,13.772913454115521,0.0,0.7708,0.7708,0.0,0.12131692406046264
44,2024-02-13,2024-02-13 13:00:00,2,February,333.971034778325,306.08611542802606,27.884919350298958,8.349502335975847,0.0,27.377016238380293,35.78883765356816,13.041413483852363,1.3771182223471516,1.3040875075,2.046089725,0.7420022174999998,2.589640930070055,73.238178826398,0.9964675731051836,13.771181860313638,0.0,0.7533333333333333,0.7533333333333333,0.0,0.12123439189346305
45,2024-02-14,2024-02-14 13:00:00,2,February,278.5868073696,253.2936665887971,25.29314078080293,9.079087778642231,0.0766666999999992,31.145881799999998,39.212830514228855,13.055515199715572,1.4402725755273025,1.22240490625,1.8854188787500001,0.6630139725000002,2.8373972875708287,76.07557611396882,0.9963380910586801,13.769392418430959,0.16,0.01,-0.15,-93.75,0.015233630298241192
46,2024-02-15,2024-02-15 13:00:00,2,February,236.54238671268752,215.22534115814247,21.317045554545047,9.011934753341887,0.04,9.6288089,20.260352928,13.518062049211514,1.3767432115799327,0.957061825,1.83903446875,0.88197264375,1.466016854413893,77.54159296838272,0.9961962211943015,13.767431776905248,0.04,0.04,0.0,0.0,0.007082282835267889
47,2024-02-16,2024-02-16 13:00:00,2,February,185.64528177650004,183.68672553694142,1.958556239558618,1.054999201065902,0.1,23.889238824561012,21.686484268871347,1.4147432115799328,1.3766419171535835,0.82567793125,1.2189847,0.39330676875000004,1.5692101497012552,79.11080311808396,0.9961229203515809,13.766418759258848,1.55,0.05333333333333334,-1.4966666666666668,-96.55913978494624,0.2130019748026794
48,2024-02-17,2024-02-17 13:00:00,2,February,209.6888236243125,196.05659182836345,13.632231795949053,6.501172337335988,0.9867347306521281,3.1594923,12.22361927,10.728918755925884,1.8008667824138298,0.8680643749999999,1.3436092937500002,0.47554491875000027,0.8844876461649783,79.99529076424895,0.9960444598440958,13.765334435045405,1.1500000000000001,0.5400680272108844,-0.6099319727891157,-53.03756285122745,0.13299577070575452
49,2024-02-18,2024-02-18 13:00:00,2,February,243.33891028500003,220.2485303336846,23.090379951315413,9.488979762534408,0.47602332197747604,12.490264100000001,23.077401732490024,13.350501098203301,1.37647232540819,1.253344475,2.0167249625000006,0.7633804875000005,1.6698554075607832,81.66514617180974,0.9960002354617875,13.764723254081904,0.93,0.5602127659574467,-0.3697872340425533,-39.762068176618634,0.12824810192172592
50,2024-02-19,2024-02-19 13:00:00,2,February,232.94464526450002,202.40366999284456,30.54097527165547,13.110829500707055,5.839171002493074,20.252504297681703,32.042458103,13.242223220408189,4.300411489258439,1.1899727312500001,2.0167249625000006,0.8267522312500004,2.318557026266281,83.98370319807601,0.9959167426914095,13.76356938399528,10.979999999999999,0.8333333333333333,-10.146666666666665,-92.41044323011536,0.8476080256105207
51,2024-02-20,2024-02-20 13:00:00,2,February,267.20045974981247,246.31019552687567,20.890264222936793,7.818199206130466,1.0707560623159083,13.037653194716965,23.93903324646412,13.172190296626859,1.3761967261090127,1.1190104375,1.62132405625,0.5023136187499999,1.732202116241977,85.715905314318,0.9958008148400962,13.76196726109013,3.9899999999999998,3.833661436043747,-0.15633856395625267,-3.9182597482770096,0.5101591347868888
52,2024-02-21,2024-02-21 13:00:00,2,February,249.2087167405,236.68610470794897,12.522612032551024,5.024949446527895,0.0,13.0365192,16.99678895663998,6.882740587405919,1.3760770309427803,0.7073480000000001,1.592747825,0.8853998249999999,1.2298689548943544,86.94577426921235,0.9957142047342841,13.760770309427807,0.0,3.956666666666666,3.956666666666666,0.0,0.3187689614652763
53,2024-02-22,2024-02-22 13:00:00,2,February,112.3437690505625,109.50758826275681,2.836180787805688,2.524555488724265,2.4400000000000004,11.741662,12.799030689747543,1.3760770309427803,1.3759920469979974,0.6713357375000001,1.1730244499999998,0.5016887124999997,0.926123783628621,87.87189805284098,0.9956527112865394,13.759920469979976,2.4400000000000004,3.6599999999999997,1.2199999999999993,49.999999999999964,0.1699243529170722
54,2024-02-23,2024-02-23 13:00:00,2,February,136.61854768462499,121.26102777432105,15.357519910303935,11.24116759442925,3.7600000000000002,20.58472004794559,22.973195550395772,2.430755157524312,1.3759280973928556,0.6713357375000001,1.70047779375,1.02914205625,1.662315162836163,89.53421321567714,0.995606405097358,13.759280518445488,5.12,5.61,0.4900000000000002,9.570312500000004,0.4782086281775895
55,2024-02-24,2024-02-24 13:00:00,2,February,252.96861339900002,226.10484902701586,26.86376437198416,10.619406103797047,1.04,11.4006863,22.992013351699754,13.759280518445488,1.3758131858667966,1.05491110625,1.9508963187500004,0.8959852125000003,1.663676798241661,91.19789001391881,0.9955232893392162,13.758131858667968,1.04,2.8249313725490195,1.7849313725490195,171.62801659125188,0.278765601202116
56,2024-02-25,2024-02-25 13:00:00,2,February,267.90790905768756,243.80017624673923,24.107732810948335,8.998514786570675,2.0166666631578956,28.680492375930093,31.5044396,5.375965170866796,1.3756982580003827,1.05491110625,1.9508963187500004,0.8959852125000003,2.279626599131693,93.4775166130505,0.9954401054993041,13.756982258000383,2.1799999999999997,1.9966666666666666,-0.18333333333333313,-8.409785932721704,0.12274505776750935
57,2024-02-26,2024-02-26 13:00:00,2,February,267.17186233187505,239.02775202963377,28.144110302241273,10.534084711091797,1.4100000000000001,13.0314382,24.654375788678422,13.608148928000382,1.375540703602038,0.9246819687500001,1.9820777562500003,1.0573957875000002,1.78396351582333,95.26148012887383,0.9953261241693475,13.755407036020383,1.4100000000000001,3.4256140350877198,2.0156140350877196,142.95135000622125,0.19801200555015683
58,2024-02-27,2024-02-27 13:00:00,2,February,177.14031194212504,174.32711118904996,2.8132007530750798,1.588120017534012,2.23,12.931238152850378,13.481576211232461,1.831540703602038,2.0435840948809894,0.9166743999999999,1.5229784750000002,0.6063040750000003,0.9755120268619726,96.2369921557358,0.9952369259935563,13.754174317230948,2.23,1.630967741935484,-0.599032258064516,-26.862433097063498,0.12730486732123814
59,2024-02-28,2024-02-28 13:00:00,2,February,115.89460023737502,114.15288626475251,1.741713972622506,1.5028430738404825,0.9400000000000001,3.5235457,4.930914031737003,2.3254174317230945,1.3753500238420386,0.684719625,1.0043917000000002,0.31967207500000017,0.35679551604464566,96.59378767178045,0.9951881503922132,13.753500238420386,0.9400000000000001,1.7284249084249086,0.7884249084249085,83.87499025796899,0.1361272905534874
60,2024-02-29,2024-02-29 13:00:00,2,February,140.06156211327504,129.74318582510355,10.318376288171493,7.367029278044527,0.31000000000000005,19.9476992,18.28259694984165,1.3753500238420384,1.3753253692718799,0.684719625,1.568129785,0.8834101599999999,1.3229086070797142,97.91669627886016,0.9951703106164109,13.753253692718799,0.31000000000000005,1.361904761904762,1.051904761904762,339.3241167434715,0.08672842981248367
61,2024-03-01,2024-03-01 13:00:00,3,March,258.3567796153,244.81455616159542,13.542223453704594,5.2416752809310125,0.0,20.463052,23.43573981453551,6.604534361061354,1.375233956287131,1.048131325,1.5796044550000001,0.5314731300000002,1.6957843570575621,99.61248063591772,0.995104165186057,13.752339562871308,0.0,1.1272952380952383,1.1272952380952383,0.0,0.07378699228620611
62,2024-03-02,2024-03-02 13:00:00,3,March,296.1542103100501,276.55690426970034,19.597306040349736,6.617264032759454,0.22999999999999998,15.832099879682858,25.727948448377894,13.198172890181867,1.375116777588058,1.279863685,1.5796044550000001,0.2997407700000001,1.8616460527046232,101.47412668862235,0.9950193759682041,13.751167775880582,0.22999999999999998,0.41000000000000003,0.18000000000000005,78.26086956521742,0.03159264531651692
63,2024-03-03,2024-03-03 13:00:00,3,March,253.8255685943,230.27076029961853,23.554808294681465,9.279919444337027,0.36,12.263474639999998,22.82816492798302,13.583334512722685,1.545988128108971,1.3404555400000002,2.08720834,0.7467527999999999,1.6518209065110725,103.12594759513343,0.9949262936655688,13.749881378458161,0.36,0.18884615384615386,-0.17115384615384613,-47.54273504273503,0.05769389090216746
64,2024-03-04,2024-03-04 13:00:00,3,March,261.9473312444125,239.47962248974213,22.467708754670383,8.577185592208485,0.18666663905557537,12.688335299999999,22.835172674531055,13.180646022845814,1.374873997021176,1.4749191300000002,2.0346878950000002,0.5597687650000001,1.652327979343781,104.7782755744772,0.9948437026202434,13.748739970211764,0.32000000000000006,0.18666666666666668,-0.1333333333333334,-41.66666666666667,0.04249369701160733
65,2024-03-05,2024-03-05 13:00:00,3,March,278.1775890872625,243.2917501493989,34.88583893786361,12.540851709991689,0.9966666999999991,25.206878898830844,35.26258940279845,13.599906663108968,1.3747598211578034,1.5177681475000002,2.36277296875,0.8450048212499996,2.5515621854412767,107.32983775991848,0.9947610862212761,13.747598211578037,10.3,0.19666666666666668,-10.103333333333333,-98.09061488673139,1.0312635184299135
66,2024-03-06,2024-03-06 13:00:00,3,March,235.78076958260002,186.48927665167355,49.291492930926466,20.905645960095317,10.063870930197638,16.03044355557286,35.30448279160676,13.747598211578037,1.3745835082107893,1.52821818,2.36277296875,0.8345547887499998,2.5545935449787813,109.88443130489726,0.9946335081120041,13.745835082107897,50.17,0.968,-49.202,-98.0705600956747,2.98675539382449
67,2024-03-07,2024-03-07 13:00:00,3,March,237.1715773668,191.26463035835715,45.90694700844284,19.356006954174365,13.355730004673019,8.9418283,31.876403032899997,13.745835082107897,1.3744070158630528,1.4103809,2.12124152,0.7108606199999998,2.3065414640303903,112.19097276892765,0.9945057784347552,13.744069857968316,54.33999999999999,20.06717333333333,-34.27282666666666,-63.071083302662245,1.9676435207660707
68,2024-03-08,2024-03-08 13:00:00,3,March,290.8454526375,268.88543121473384,21.960021422766147,7.550409065579024,1.123711911308517,0.0,12.765481141433252,13.744069857968316,1.3742476037816667,1.3191152,1.7656752,0.44656000000000007,0.9236961752122469,113.1146689441399,0.9943904513615536,13.74247603781667,14.359999999999998,37.085291262135925,22.725291262135926,158.2541174243449,1.7787590527730626
69,2024-03-09,2024-03-09 13:00:00,3,March,301.792652288,300.88389375628066,0.908758531719343,0.3011201647322138,0.0,12.9689344,11.704523932035421,1.3742476037816667,1.3741837763759595,1.12193105,1.5510473,0.4291162500000001,0.8469264784396108,113.9615954225795,0.994344266552793,13.741837763759598,0.0,29.289581511555276,29.289581511555276,0.0,2.0076460456548735
70,2024-03-10,2024-03-10 13:00:00,3,March,288.47540419675,258.54669103607415,29.92871316067584,10.374788534922528,16.21243315192949,26.0359958,38.12926270598867,1.3741837763759595,1.3741252744051038,1.1350487500000002,1.7059079562500001,0.57085920625,2.758991512734347,116.72058693531385,0.994301920228871,13.741252537562998,32.84,18.133333333333333,-14.70666666666667,-44.78278522127487,1.2413218760659945
71,2024-03-11,2024-03-11 13:00:00,3,March,240.8698525595,195.94682937674784,44.92302318275216,18.650330336236333,14.519103483276616,4.088642659279779,26.125302033635684,13.741252537562998,3.918293442848749,1.5060891,2.0718486250000003,0.5657595250000003,1.8903981211024372,118.61098505641628,0.9941639706532343,13.739346074427697,45.24,24.460824153406772,-20.77917584659323,-45.930981093265316,1.5251816432576102
72,2024-03-12,2024-03-12 13:00:00,3,March,231.0888824565,201.91658170442577,29.17230075207422,12.623844315645774,3.2140165559989873,14.909721841551246,27.538772998973744,13.144434607442768,1.3738039809326013,0.859890625,2.0694743625000003,1.2095837375000003,1.9926753255407919,120.60366038195707,0.9940694507471792,13.738039809326017,18.44,22.325582552354504,3.885582552354503,21.07148889563179,1.3097197398990226
73,2024-03-13,2024-03-13 13:00:00,3,March,116.4739250318125,99.26028536112044,17.21363967069206,14.77896418961626,16.22706011570974,15.36,28.49600260917174,1.5232513493536537,1.5351662390971201,0.68345663125,1.5670084,0.88355176875,2.0619394073206756,122.66559978927775,0.9939698169809021,13.736662870676067,37.839999999999996,22.25599090102086,-15.584009098979138,-41.183956392651,1.3416031045642722
74,2024-03-14,2024-03-14 13:00:00,3,March,113.35855259899999,94.52306291196007,18.835489687039924,16.61585231567793,1.3886426592532575,12.842330858725763,24.58843571041649,13.736662870676067,1.3735238070545606,0.6834507325000001,1.4848445575000002,0.8013938250000001,1.77919216428484,124.44479195356259,0.9938667200105361,13.73523807054561,22.549999999999997,38.77608058608058,16.226080586080585,71.9560114682066,1.8513226989114253
75,2024-03-15,2024-03-15 13:00:00,3,March,204.871725001275,204.2025934960181,0.6691315052568996,0.3266099825404093,0.01,14.8740226,13.432947191569625,1.3735238070545606,1.3734008648760085,0.8679544075000001,1.4848445575000002,0.6168901500000001,0.9719932844840539,125.41678523804664,0.9937777604023219,13.734008648760089,0.01,21.223003952569172,21.21300395256917,212130.0395256917,1.4300985644104005
76,2024-03-16,2024-03-16 13:00:00,3,March,256.221929613375,250.4756157380924,5.7463138752825955,2.2427096244078215,0.060000000000000005,25.45367238747732,23.026153136197436,1.3734008648760085,1.3733337001400507,0.8679544075000001,1.98131437,1.1133599625,1.6661471154990908,127.08293235354573,0.9937291607380977,13.73333700140051,0.060000000000000005,12.989999999999998,12.929999999999998,21549.999999999993,0.9051112358193047
77,2024-03-17,2024-03-17 13:00:00,3,March,243.53380234935003,219.94599650614495,23.587805843205075,9.685639371477595,12.026410415512466,23.489981524517336,30.265829168150862,3.7661703698215625,5.64797516742791,1.2671593374999999,1.98131437,0.7141550325000001,2.190002110575316,129.27293446412105,0.9936458533823227,13.7321856937437,13.18,7.516666666666667,-5.663333333333333,-42.96914516944866,0.7947140845552418
78,2024-03-18,2024-03-18 13:00:00,3,March,231.85192238411253,204.12401334636644,27.727909037746088,11.959318151267622,12.350722463383851,16.19512906799392,27.347383233953924,7.475095799006858,5.806935560180028,1.2848434,2.0447361937500004,0.7598927937500004,1.9788265726450016,131.25176103676606,0.9935363532767939,13.730672402285292,36.269999999999996,1.9033333333333333,-34.36666666666666,-94.75232055877217,2.2189363961499056
79,2024-03-19,2024-03-19 13:00:00,3,March,207.72484703024998,164.90716981913772,42.817677211112255,20.612689248906715,6.535318559552785,14.088686327423824,30.35301921452067,13.730672402285292,1.372930503312359,1.28877563125,2.93531695,1.6465413187499998,2.196311086434202,133.44807212320026,0.9934374119481617,13.729305033123595,19.42,14.746152933197692,-4.67384706680231,-24.067183660156072,1.237350949368727
80,2024-03-20,2024-03-20 13:00:00,3,March,193.38382201799996,138.3458637270001,55.03795829099985,28.460477053699446,16.39333333157812,13.005272256785876,33.69225822241119,9.023638412597279,1.4867787505839187,1.22026795,2.93531695,1.7150489999999998,2.4379347483654987,135.88600687156577,0.9933275963938399,13.727787382162868,30.51,18.66505348737698,-11.844946512623022,-38.82316129997713,1.8161795196317823
81,2024-03-21,2024-03-21 13:00:00,3,March,151.42965177262496,96.62795205828726,54.8016997143377,36.18954350936743,19.325467207417937,13.003676299999999,40.91447026542048,13.727787382162868,1.3726102769251745,1.0972003750000001,2.49096110625,1.3937607312499998,2.960526068409586,138.84653293997536,0.9932056996564217,13.726102769251748,35.589999999999996,34.69180329198086,-0.8981967080191353,-2.5237333745971773,1.552411446249116
82,2024-03-22,2024-03-22 13:00:00,3,March,142.83828255,107.41515403151107,35.42312851848894,24.799464041503864,16.894948586839494,0.0,26.051793774106397,12.745145361925168,1.3724057045738474,0.8325198437499999,1.53633915625,0.7038193125000001,1.8850791442913457,140.73161208426671,0.9930576733530012,13.724057045738476,26.810000000000002,30.544688322430257,3.734688322430255,13.930206349982303,1.2047348591959826
83,2024-03-23,2024-03-23 13:00:00,3,March,208.9874504090625,190.81100708369314,18.17644332536935,8.697385077329574,3.7699999999999996,13.8207621,23.865221982270423,9.782337747731741,1.3722754456049768,1.026504875,1.753984375,0.7274794999999998,1.7268612143466298,142.45847329861334,0.9929634193957867,13.722754456049772,3.7699999999999996,28.03815028901734,24.268150289017342,643.7175142975424,1.6334022867038538
84,2024-03-24,2024-03-24 13:00:00,3,March,285.73781807218757,272.83564320251844,12.902174869669125,4.515389302234252,3.34,26.09689515720598,26.56691123918281,1.3722754456049768,1.3721561194950656,1.3909572812500002,3.1504031875,1.7594459062499996,1.9223524775096101,144.38082577612295,0.9928770763350694,13.72156119495066,3.34,16.74666666666667,13.40666666666667,401.39720558882243,0.9944490378540717
85,2024-03-25,2024-03-25 13:00:00,3,March,262.17981772225,244.67673615933387,17.503081562916122,6.675983573021882,1.8400000000000003,21.212405005151194,21.956548170977335,2.5843944994950654,1.3720232849388696,1.3720368375,3.1504031875,1.7783663499999998,1.5887516766264351,145.96957745274938,0.9927809587111939,13.7202328493887,3.22,9.07,5.85,181.67701863354034,0.6850839364632629
86,2024-03-26,2024-03-26 13:00:00,3,March,237.734623630375,226.9078503305274,10.826773299847616,4.554142402362419,1.3000000000000003,11.3270992,16.71911037985381,6.975232819938869,1.3719135021980147,1.1975923,1.6383190875000002,0.44072678750000027,1.2097764384843566,147.17935389123375,0.9927015211273625,13.71913502198015,1.3000000000000003,4.473333333333333,3.1733333333333325,244.102564102564,0.25866077558338224
